filename,site,day,month,year,date,PresentAbsent
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,1
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230624_073002,DF6_3,24,6,23,6/24/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,1
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,1
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,1
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_053000,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,0
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_063002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,0
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230625_073002,DF6_3,25,6,23,6/25/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,1
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,1
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,1
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_053000,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,0
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_063002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_073002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_073002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_073002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_073002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_073002,DF6_3,26,6,23,6/26/2023,NA
P7-DF6-3_20230626_073002,DF6_3,26,6,23,6/26/2023,NA
